subscription_id,user_id,plan_id,start_date,end_date,status,monthly_revenue
2180,1648,2,2022-12-05,2024-03-29,Cancelled,499.0
2181,1649,1,2025-12-29,,Active,199.0
2182,1650,3,2020-06-15,2021-02-10,Cancelled,649.0
2183,1650,1,2021-02-15,2021-10-13,Cancelled,199.0
2184,1651,1,2024-02-25,2025-03-21,Cancelled,199.0
2185,1651,2,2025-04-24,2026-03-20,Cancelled,499.0
2186,1652,1,2023-02-14,2023-09-12,Cancelled,199.0
2187,1652,2,2023-10-13,,Active,499.0
2188,1653,3,2025-02-22,2026-05-18,Cancelled,649.0
2189,1653,1,2026-05-29,,Active,199.0
2190,1654,2,2023-05-29,,Active,499.0
2191,1655,2,2025-05-11,2025-11-07,Cancelled,499.0
2192,1656,2,2022-01-08,2022-06-07,Cancelled,499.0
2193,1656,3,2022-07-10,2024-01-01,Cancelled,649.0
2194,1656,3,2024-02-19,2024-07-18,Cancelled,649.0
2195,1657,1,2020-03-24,,Active,199.0
2196,1658,2,2024-02-04,,Active,499.0
2197,1659,2,2026-04-03,,Active,499.0
2198,1660,1,2022-04-01,,Active,199.0
2199,1661,1,2025-02-23,2025-06-23,Cancelled,199.0
2200,1661,2,2025-08-20,,Active,499.0
2201,1662,3,2025-07-30,2025-09-28,Cancelled,649.0
2202,1662,2,2025-10-27,,Active,499.0
2203,1663,2,2023-11-03,,Active,499.0
2204,1664,1,2024-12-07,2025-09-03,Cancelled,199.0
2205,1664,1,2025-10-23,,Active,199.0
2206,1665,2,2023-03-22,2023-12-17,Cancelled,499.0
2207,1665,2,2024-01-10,2025-03-05,Cancelled,499.0
2208,1665,3,2025-04-27,2026-04-22,Cancelled,649.0
2209,1666,2,2025-01-12,2025-06-11,Cancelled,499.0
2210,1667,2,2021-07-09,,Active,499.0
2211,1668,2,2022-12-11,2024-03-05,Cancelled,499.0
2212,1669,2,2019-08-02,2021-03-24,Cancelled,499.0
2213,1670,2,2020-06-21,2020-12-18,Cancelled,499.0
2214,1671,1,2023-05-05,2024-06-28,Cancelled,199.0
2215,1671,2,2024-07-14,2024-10-12,Cancelled,499.0
2216,1672,1,2024-06-06,2024-12-03,Cancelled,199.0
2217,1672,1,2025-01-09,,Active,199.0
2218,1673,1,2019-03-23,2021-01-11,Cancelled,199.0
2219,1673,1,2021-02-28,,Active,199.0
2220,1674,2,2019-07-08,2020-08-31,Cancelled,499.0
2221,1675,2,2019-01-18,2019-09-15,Cancelled,499.0
2222,1676,1,2022-11-18,2023-06-16,Cancelled,199.0
2223,1676,2,2023-07-22,,Active,499.0
2224,1677,1,2021-07-06,2022-12-28,Cancelled,199.0
2225,1677,2,2023-01-14,2023-03-15,Cancelled,499.0
2226,1677,3,2023-04-09,2024-10-30,Cancelled,649.0
2227,1678,2,2019-05-26,2019-12-22,Cancelled,499.0
2228,1679,2,2024-12-12,2025-05-11,Cancelled,499.0
2229,1679,3,2025-06-04,2025-07-04,Cancelled,649.0
2230,1679,2,2025-08-06,,Active,499.0
2231,1680,3,2022-12-17,2024-01-11,Cancelled,649.0
2232,1680,2,2024-03-04,2025-06-27,Cancelled,499.0
2233,1680,2,2025-07-08,,Active,499.0
2234,1681,1,2019-01-28,2019-12-24,Cancelled,199.0
2235,1681,2,2020-02-11,2020-05-11,Cancelled,499.0
2236,1682,3,2024-02-22,,Active,649.0
2237,1683,2,2025-10-31,,Active,499.0
2238,1684,2,2022-02-21,2022-09-19,Cancelled,499.0
2239,1684,2,2022-10-30,2023-03-29,Cancelled,499.0
2240,1684,3,2023-04-03,2023-12-29,Cancelled,649.0
2241,1685,1,2026-02-13,,Active,199.0
2242,1686,1,2022-02-15,2022-12-12,Cancelled,199.0
2243,1687,3,2019-08-01,2020-08-25,Cancelled,649.0
2244,1688,3,2019-12-03,2021-02-25,Cancelled,649.0
2245,1689,3,2019-07-03,2020-07-27,Cancelled,649.0
2246,1690,2,2021-04-06,2021-11-02,Cancelled,499.0
2247,1691,2,2021-11-19,2022-02-17,Cancelled,499.0
2248,1691,1,2022-04-05,2023-06-29,Cancelled,199.0
2249,1692,2,2022-05-01,2023-06-25,Cancelled,499.0
2250,1693,1,2022-08-08,2023-01-05,Cancelled,199.0
2251,1693,1,2023-02-08,2024-09-30,Cancelled,199.0
2252,1693,1,2024-11-14,2026-05-08,Cancelled,199.0
2253,1694,3,2025-06-22,2026-05-18,Cancelled,649.0
2254,1695,3,2019-02-01,2019-04-02,Cancelled,649.0
2255,1696,1,2025-09-24,,Active,199.0
2256,1697,1,2020-10-16,,Active,199.0
2257,1698,3,2026-02-23,,Active,649.0
2258,1699,2,2020-01-06,2020-07-04,Cancelled,499.0
2259,1700,2,2019-10-02,,Active,499.0
2260,1701,2,2019-11-29,2020-06-26,Cancelled,499.0
2261,1702,2,2021-03-22,2021-06-20,Cancelled,499.0
2262,1702,1,2021-08-09,2022-09-03,Cancelled,199.0
2263,1703,2,2026-01-21,,Active,499.0
2264,1704,3,2022-06-21,2023-03-18,Cancelled,649.0
2265,1704,1,2023-04-03,2024-02-27,Cancelled,199.0
2266,1704,1,2024-03-02,,Active,199.0
2267,1705,1,2020-03-28,2021-06-21,Cancelled,199.0
2268,1706,1,2023-10-24,2024-11-17,Cancelled,199.0
2269,1707,1,2022-10-22,,Active,199.0
2270,1708,3,2024-04-08,2025-10-30,Cancelled,649.0
2271,1709,1,2024-07-23,2024-11-20,Cancelled,199.0
2272,1710,1,2024-11-22,,Active,199.0
2273,1711,3,2020-02-19,,Active,649.0
2274,1712,3,2022-09-19,2022-10-19,Cancelled,649.0
2275,1713,1,2023-09-23,2024-03-21,Cancelled,199.0
2276,1714,2,2023-03-04,2023-07-02,Cancelled,499.0
2277,1714,3,2023-08-19,,Active,649.0
2278,1715,2,2026-04-16,,Active,499.0
2279,1716,3,2026-03-15,,Active,649.0
2280,1717,2,2025-01-31,,Active,499.0
2281,1718,1,2020-10-19,,Active,199.0
2282,1719,1,2022-12-19,,Active,199.0
2283,1720,2,2025-01-09,2025-04-09,Cancelled,499.0
2284,1721,3,2021-01-04,2021-05-04,Cancelled,649.0
2285,1721,1,2021-05-15,2021-06-14,Cancelled,199.0
2286,1722,3,2024-05-02,,Active,649.0
2287,1723,1,2020-11-13,2022-05-07,Cancelled,199.0
2288,1724,2,2020-01-19,2020-09-15,Cancelled,499.0
2289,1724,2,2020-10-03,2022-04-26,Cancelled,499.0
2290,1724,1,2022-06-06,2023-01-02,Cancelled,199.0
2291,1725,3,2020-10-18,,Active,649.0
2292,1726,1,2025-12-11,,Active,199.0
2293,1727,3,2026-06-18,,Active,649.0
2294,1728,2,2025-05-30,2026-02-24,Cancelled,499.0
2295,1728,2,2026-02-25,,Active,499.0
2296,1729,3,2021-01-12,2021-04-12,Cancelled,649.0
2297,1730,1,2024-11-04,,Active,199.0
2298,1731,2,2020-08-20,2022-04-12,Cancelled,499.0
2299,1732,2,2019-12-14,2020-03-13,Cancelled,499.0
2300,1732,1,2020-04-25,2021-05-20,Cancelled,199.0
2301,1733,2,2020-12-09,2022-05-03,Cancelled,499.0
2302,1734,3,2020-01-18,2020-08-15,Cancelled,649.0
2303,1734,2,2020-10-02,2021-10-27,Cancelled,499.0
2304,1735,2,2023-10-20,2025-05-12,Cancelled,499.0
2305,1736,1,2024-02-14,2024-03-15,Cancelled,199.0
2306,1737,1,2019-04-08,2019-07-07,Cancelled,199.0
2307,1738,2,2019-10-21,2020-06-17,Cancelled,499.0
2308,1738,2,2020-08-15,2021-05-12,Cancelled,499.0
2309,1739,2,2022-08-04,2023-05-01,Cancelled,499.0
2310,1740,1,2019-11-07,,Active,199.0
2311,1741,2,2025-03-17,2025-08-14,Cancelled,499.0
2312,1741,1,2025-10-07,2026-03-06,Cancelled,199.0
2313,1742,2,2021-12-31,2022-01-30,Cancelled,499.0
2314,1742,2,2022-02-01,2022-07-01,Cancelled,499.0
2315,1743,2,2022-02-04,,Active,499.0
2316,1744,2,2019-01-15,2020-08-07,Cancelled,499.0
2317,1744,1,2020-09-12,2021-03-11,Cancelled,199.0
2318,1745,1,2024-04-04,2025-11-25,Cancelled,199.0
2319,1746,2,2024-05-29,,Active,499.0
2320,1747,3,2024-09-01,2025-06-28,Cancelled,649.0
2321,1747,3,2025-07-12,,Active,649.0
2322,1748,2,2023-01-19,2023-09-16,Cancelled,499.0
2323,1748,2,2023-10-28,,Active,499.0
2324,1749,1,2021-01-08,2022-04-03,Cancelled,199.0
2325,1750,2,2019-08-03,2020-01-30,Cancelled,499.0
2326,1750,2,2020-03-01,2022-01-20,Cancelled,499.0
2327,1751,3,2021-05-13,2021-08-11,Cancelled,649.0
2328,1752,2,2023-01-28,2024-11-18,Cancelled,499.0
2329,1753,3,2019-11-16,,Active,649.0
2330,1754,3,2019-05-29,2020-06-22,Cancelled,649.0
2331,1754,3,2020-07-07,,Active,649.0
2332,1755,3,2020-08-17,2021-06-13,Cancelled,649.0
2333,1755,3,2021-07-19,,Active,649.0
2334,1756,2,2019-07-13,2019-10-11,Cancelled,499.0
2335,1756,3,2019-10-19,2021-02-10,Cancelled,649.0
2336,1757,3,2019-02-08,2019-10-06,Cancelled,649.0
2337,1757,1,2019-11-10,2021-01-03,Cancelled,199.0
2338,1758,2,2022-08-22,2024-05-13,Cancelled,499.0
2339,1759,3,2024-08-02,2025-04-29,Cancelled,649.0
2340,1760,3,2022-09-30,2023-11-24,Cancelled,649.0
2341,1761,3,2019-09-07,2019-12-06,Cancelled,649.0
2342,1762,1,2021-07-17,,Active,199.0
2343,1763,2,2019-04-08,2020-07-01,Cancelled,499.0
2344,1764,1,2023-08-30,,Active,199.0
2345,1765,2,2020-09-30,,Active,499.0
2346,1766,1,2021-11-26,,Active,199.0
2347,1767,1,2025-10-05,2026-02-02,Cancelled,199.0
2348,1768,1,2023-05-27,,Active,199.0
2349,1769,1,2024-09-25,,Active,199.0
2350,1770,1,2021-08-15,,Active,199.0
2351,1771,1,2025-12-23,,Active,199.0
2352,1772,3,2024-05-11,2025-11-02,Cancelled,649.0
2353,1773,3,2022-11-12,2023-11-07,Cancelled,649.0
2354,1774,1,2023-05-06,2024-12-26,Cancelled,199.0
2355,1774,3,2025-02-14,,Active,649.0
2356,1775,1,2023-09-03,,Active,199.0
2357,1776,1,2020-03-14,2020-07-12,Cancelled,199.0
2358,1777,2,2020-11-20,2022-10-11,Cancelled,499.0
2359,1778,3,2024-02-23,2025-05-18,Cancelled,649.0
2360,1778,2,2025-07-07,2025-10-05,Cancelled,499.0
2361,1779,2,2022-04-21,,Active,499.0
2362,1780,3,2024-11-16,,Active,649.0
2363,1781,1,2022-12-10,,Active,199.0
2364,1782,1,2019-06-30,,Active,199.0
2365,1783,2,2023-12-26,2025-10-16,Cancelled,499.0
2366,1784,3,2023-07-29,2024-07-23,Cancelled,649.0
2367,1784,2,2024-08-17,2025-09-11,Cancelled,499.0
2368,1784,2,2025-11-05,,Active,499.0
2369,1785,1,2021-09-25,2022-02-22,Cancelled,199.0
2370,1786,3,2024-12-04,2026-05-28,Cancelled,649.0
2371,1787,2,2021-08-18,2022-07-14,Cancelled,499.0
2372,1788,2,2019-11-10,,Active,499.0
2373,1789,1,2019-11-28,2020-11-22,Cancelled,199.0
2374,1789,2,2021-01-05,2021-12-31,Cancelled,499.0
2375,1790,3,2025-10-04,,Active,649.0
2376,1791,3,2021-10-26,2022-07-23,Cancelled,649.0
2377,1792,1,2022-02-09,,Active,199.0
2378,1793,3,2021-04-16,2021-10-13,Cancelled,649.0
2379,1793,2,2021-11-30,2022-01-29,Cancelled,499.0
2380,1794,1,2024-07-13,2026-04-04,Cancelled,199.0
2381,1795,1,2023-07-16,2025-02-05,Cancelled,199.0
2382,1796,2,2025-09-27,2025-10-27,Cancelled,499.0
2383,1796,1,2025-11-04,,Active,199.0
2384,1797,2,2025-09-15,2026-03-14,Cancelled,499.0
2385,1798,2,2026-06-02,,Active,499.0
2386,1799,2,2021-06-20,2023-02-10,Cancelled,499.0
2387,1799,3,2023-03-22,2024-05-15,Cancelled,649.0
2388,1799,2,2024-06-02,2026-04-23,Cancelled,499.0
2389,1800,3,2023-05-18,2024-12-08,Cancelled,649.0
2390,1801,1,2021-08-06,2022-11-29,Cancelled,199.0
2391,1801,2,2022-12-16,2023-08-13,Cancelled,499.0
2392,1802,1,2024-04-12,,Active,199.0
2393,1803,1,2024-08-10,2025-03-08,Cancelled,199.0
2394,1803,3,2025-05-06,,Active,649.0
2395,1804,2,2020-11-20,,Active,499.0
2396,1805,2,2025-06-11,2026-04-07,Cancelled,499.0
2397,1805,1,2026-05-16,,Active,199.0
2398,1806,1,2021-03-05,,Active,199.0
2399,1807,2,2026-05-16,,Active,499.0
2400,1808,1,2025-05-18,2025-08-16,Cancelled,199.0
2401,1808,1,2025-09-03,,Active,199.0
2402,1809,2,2019-02-19,2020-03-15,Cancelled,499.0
2403,1809,1,2020-04-30,2020-11-26,Cancelled,199.0
2404,1810,1,2021-12-26,2023-08-18,Cancelled,199.0
2405,1810,3,2023-09-26,2024-12-19,Cancelled,649.0
2406,1811,3,2021-11-29,2022-08-26,Cancelled,649.0
2407,1812,3,2025-03-01,,Active,649.0
2408,1813,3,2024-06-06,,Active,649.0
2409,1814,3,2019-05-19,,Active,649.0
2410,1815,2,2025-04-20,2025-06-19,Cancelled,499.0
2411,1816,2,2020-08-20,2021-02-16,Cancelled,499.0
2412,1817,2,2021-10-09,2022-07-06,Cancelled,499.0
2413,1818,2,2020-04-10,2021-09-02,Cancelled,499.0
2414,1818,2,2021-10-01,2022-09-26,Cancelled,499.0
2415,1819,3,2020-03-07,2021-11-27,Cancelled,649.0
2416,1820,3,2022-12-14,,Active,649.0
2417,1821,1,2019-08-20,2020-10-13,Cancelled,199.0
2418,1822,3,2019-08-09,2021-05-30,Cancelled,649.0
2419,1823,1,2024-11-21,,Active,199.0
2420,1824,2,2021-07-30,2023-02-20,Cancelled,499.0
2421,1825,2,2023-11-10,2025-09-30,Cancelled,499.0
2422,1826,3,2026-05-24,,Active,649.0
2423,1827,1,2019-05-20,,Active,199.0
2424,1828,3,2024-12-14,,Active,649.0
2425,1829,1,2019-10-28,2020-03-26,Cancelled,199.0
2426,1830,2,2024-09-13,,Active,499.0
2427,1831,2,2021-04-17,2022-05-12,Cancelled,499.0
2428,1832,3,2020-01-05,2020-04-04,Cancelled,649.0
2429,1833,2,2020-09-18,2021-04-16,Cancelled,499.0
2430,1833,1,2021-05-05,2021-12-01,Cancelled,199.0
2431,1834,2,2021-09-25,,Active,499.0
2432,1835,1,2024-06-21,2025-06-16,Cancelled,199.0
2433,1836,3,2024-02-07,2025-03-03,Cancelled,649.0
2434,1836,2,2025-04-12,2026-02-06,Cancelled,499.0
2435,1837,2,2024-06-17,2025-02-12,Cancelled,499.0
2436,1838,2,2019-03-01,2020-01-25,Cancelled,499.0
2437,1839,1,2026-04-24,,Active,199.0
2438,1840,2,2022-04-03,,Active,499.0
2439,1841,2,2019-11-01,2021-04-24,Cancelled,499.0
2440,1842,2,2025-12-17,,Active,499.0
2441,1843,1,2024-12-10,,Active,199.0
2442,1844,1,2019-08-14,,Active,199.0
2443,1845,2,2022-04-11,,Active,499.0
2444,1846,3,2025-10-17,,Active,649.0
2445,1847,1,2024-02-13,2025-11-04,Cancelled,199.0
2446,1847,2,2025-11-27,,Active,499.0
2447,1848,3,2020-06-16,2021-12-08,Cancelled,649.0
2448,1848,2,2022-01-27,2023-03-23,Cancelled,499.0
2449,1848,3,2023-04-30,2024-06-23,Cancelled,649.0
2450,1849,2,2024-04-01,,Active,499.0
2451,1850,3,2020-06-01,2021-12-23,Cancelled,649.0
2452,1851,3,2021-08-21,,Active,649.0
2453,1852,2,2020-06-19,,Active,499.0
2454,1853,1,2024-03-13,2025-12-03,Cancelled,199.0
2455,1854,2,2025-12-24,,Active,499.0
2456,1855,2,2019-05-02,,Active,499.0
2457,1856,1,2023-07-12,2024-10-04,Cancelled,199.0
2458,1857,1,2020-11-11,2022-02-04,Cancelled,199.0
2459,1858,2,2024-08-17,,Active,499.0
2460,1859,2,2020-01-17,2021-01-11,Cancelled,499.0
2461,1859,2,2021-02-18,2021-11-15,Cancelled,499.0
2462,1859,3,2021-12-01,2023-07-24,Cancelled,649.0
2463,1860,3,2021-09-30,2022-07-27,Cancelled,649.0
2464,1860,2,2022-09-12,2023-09-07,Cancelled,499.0
2465,1861,3,2020-07-17,,Active,649.0
2466,1862,1,2025-07-18,,Active,199.0
2467,1863,2,2019-08-15,2020-08-09,Cancelled,499.0
2468,1864,3,2023-05-13,,Active,649.0
2469,1865,3,2019-11-26,,Active,649.0
2470,1866,2,2023-07-01,2025-03-22,Cancelled,499.0
2471,1866,1,2025-05-16,2025-11-12,Cancelled,199.0
2472,1867,3,2024-10-03,2025-05-31,Cancelled,649.0
2473,1867,1,2025-07-10,2025-10-08,Cancelled,199.0
2474,1868,3,2024-08-21,2024-10-20,Cancelled,649.0
2475,1868,2,2024-11-28,2026-03-23,Cancelled,499.0
2476,1869,1,2019-04-02,2019-09-29,Cancelled,199.0
2477,1870,2,2024-10-19,2025-12-13,Cancelled,499.0
2478,1871,3,2021-03-23,2022-11-13,Cancelled,649.0
2479,1872,3,2024-02-10,,Active,649.0
2480,1873,1,2026-03-23,,Active,199.0
2481,1874,2,2019-11-22,2020-06-19,Cancelled,499.0
2482,1875,2,2021-09-20,2023-07-12,Cancelled,499.0
2483,1875,2,2023-09-02,,Active,499.0
2484,1876,2,2025-07-01,2025-11-28,Cancelled,499.0
2485,1877,3,2020-01-23,2020-06-21,Cancelled,649.0
2486,1878,3,2020-12-15,2022-07-08,Cancelled,649.0
2487,1878,2,2022-07-10,2023-10-03,Cancelled,499.0
2488,1879,1,2023-02-12,2024-02-07,Cancelled,199.0
2489,1879,3,2024-03-05,2025-04-29,Cancelled,649.0
2490,1879,1,2025-06-03,,Active,199.0
2491,1880,3,2026-06-20,,Active,649.0
2492,1881,3,2021-03-17,2022-01-11,Cancelled,649.0
2493,1881,3,2022-03-09,2022-06-07,Cancelled,649.0
2494,1882,2,2021-11-21,2023-10-12,Cancelled,499.0
2495,1882,1,2023-11-14,2024-11-08,Cancelled,199.0
2496,1882,3,2024-11-21,,Active,649.0
2497,1883,1,2024-12-18,,Active,199.0
2498,1884,2,2019-11-25,,Active,499.0
2499,1885,3,2021-06-16,2023-02-06,Cancelled,649.0
2500,1885,1,2023-02-28,2024-12-19,Cancelled,199.0
2501,1885,3,2025-01-21,2025-11-17,Cancelled,649.0
2502,1886,1,2021-05-15,,Active,199.0
2503,1887,1,2022-01-03,2023-03-29,Cancelled,199.0
2504,1887,1,2023-05-11,2024-04-05,Cancelled,199.0
2505,1887,1,2024-04-17,2025-06-11,Cancelled,199.0
2506,1888,3,2023-04-20,2023-11-16,Cancelled,649.0
2507,1889,1,2020-08-29,2021-02-25,Cancelled,199.0
2508,1890,1,2021-12-07,2023-06-30,Cancelled,199.0
2509,1890,1,2023-07-12,2025-03-03,Cancelled,199.0
2510,1891,2,2025-11-15,2025-12-15,Cancelled,499.0
2511,1891,3,2026-01-14,2026-02-13,Cancelled,649.0
2512,1892,1,2025-03-18,2026-02-11,Cancelled,199.0
2513,1892,2,2026-04-11,,Active,499.0
2514,1893,2,2026-03-03,,Active,499.0
2515,1894,1,2024-02-11,2024-12-07,Cancelled,199.0
2516,1895,2,2023-05-14,2024-01-09,Cancelled,499.0
2517,1896,2,2020-08-07,2021-10-31,Cancelled,499.0
2518,1896,3,2021-12-03,2022-03-03,Cancelled,649.0
2519,1896,3,2022-03-04,2023-10-25,Cancelled,649.0
2520,1897,2,2020-03-10,2021-12-30,Cancelled,499.0
2521,1897,3,2022-02-10,2022-11-07,Cancelled,649.0
2522,1898,1,2023-01-15,2024-02-09,Cancelled,199.0
2523,1899,2,2022-01-13,2023-07-07,Cancelled,499.0
2524,1899,2,2023-07-19,2025-05-09,Cancelled,499.0
2525,1899,3,2025-06-11,,Active,649.0
2526,1900,2,2024-11-26,,Active,499.0
2527,1901,2,2019-01-27,2020-02-21,Cancelled,499.0
2528,1901,1,2020-03-10,2020-08-07,Cancelled,199.0
2529,1902,1,2025-09-06,2026-02-03,Cancelled,199.0
2530,1903,3,2020-04-11,2021-12-02,Cancelled,649.0
2531,1904,1,2021-12-17,2022-07-15,Cancelled,199.0
2532,1905,3,2021-09-02,2022-08-28,Cancelled,649.0
2533,1906,2,2025-12-06,2026-06-04,Cancelled,499.0
2534,1906,2,2026-07-30,,Active,499.0
2535,1907,3,2024-05-26,2025-11-17,Cancelled,649.0
2536,1907,3,2025-12-08,,Active,649.0
2537,1908,3,2019-04-09,2020-07-02,Cancelled,649.0
2538,1908,2,2020-07-26,2021-10-19,Cancelled,499.0
2539,1908,1,2021-10-30,2022-08-26,Cancelled,199.0
2540,1909,1,2025-05-24,,Active,199.0
2541,1910,2,2024-01-27,2025-03-22,Cancelled,499.0
2542,1911,2,2019-07-06,2020-11-27,Cancelled,499.0
2543,1912,2,2024-11-11,,Active,499.0
2544,1913,1,2019-04-03,,Active,199.0
2545,1914,2,2022-03-10,2022-08-07,Cancelled,499.0
2546,1915,2,2020-03-19,2022-01-08,Cancelled,499.0
2547,1915,2,2022-03-05,2022-07-03,Cancelled,499.0
2548,1916,3,2019-01-31,2020-12-21,Cancelled,649.0
2549,1916,2,2021-02-16,2022-08-10,Cancelled,499.0
2550,1916,2,2022-09-29,2024-01-22,Cancelled,499.0
2551,1917,3,2023-03-12,2024-12-01,Cancelled,649.0
2552,1917,2,2024-12-06,2025-04-05,Cancelled,499.0
2553,1917,2,2025-04-11,,Active,499.0
2554,1918,1,2024-02-25,,Active,199.0
2555,1919,1,2022-08-06,2024-06-26,Cancelled,199.0
2556,1920,3,2021-07-26,2022-06-21,Cancelled,649.0
2557,1921,2,2022-11-06,,Active,499.0
2558,1922,3,2020-02-20,,Active,649.0
2559,1923,2,2019-05-17,2020-03-12,Cancelled,499.0
2560,1923,2,2020-03-27,2021-01-21,Cancelled,499.0
2561,1924,2,2020-03-06,2022-01-25,Cancelled,499.0
2562,1924,2,2022-03-24,2023-02-17,Cancelled,499.0
2563,1925,1,2019-05-29,2019-11-25,Cancelled,199.0
2564,1926,1,2024-10-06,2026-04-29,Cancelled,199.0
2565,1927,3,2023-07-25,2024-08-18,Cancelled,649.0
2566,1928,2,2020-05-28,,Active,499.0
2567,1929,2,2023-04-10,2023-08-08,Cancelled,499.0
2568,1929,1,2023-08-13,2025-03-05,Cancelled,199.0
2569,1930,2,2022-08-18,2024-03-10,Cancelled,499.0
2570,1930,3,2024-03-22,2024-11-17,Cancelled,649.0
2571,1931,3,2019-11-01,2021-05-24,Cancelled,649.0
2572,1932,2,2026-04-10,,Active,499.0
2573,1933,2,2026-01-11,2026-03-12,Cancelled,499.0
2574,1933,1,2026-05-03,,Active,199.0
2575,1934,3,2024-09-08,2025-12-02,Cancelled,649.0
2576,1934,2,2025-12-23,,Active,499.0
2577,1935,1,2025-01-23,,Active,199.0
2578,1936,1,2023-02-07,2023-08-06,Cancelled,199.0
2579,1937,3,2025-01-09,,Active,649.0
2580,1938,2,2022-12-17,2023-08-14,Cancelled,499.0
2581,1938,1,2023-09-26,2024-03-24,Cancelled,199.0
2582,1938,2,2024-05-05,2025-01-30,Cancelled,499.0
2583,1939,1,2020-03-30,,Active,199.0
2584,1940,3,2020-04-03,2021-12-24,Cancelled,649.0
2585,1940,3,2022-02-16,2022-08-15,Cancelled,649.0
2586,1941,2,2025-05-27,2026-06-21,Cancelled,499.0
2587,1941,1,2026-07-18,,Active,199.0
2588,1942,1,2022-05-07,,Active,199.0
2589,1943,2,2024-06-20,,Active,499.0
2590,1944,2,2020-02-01,2021-12-22,Cancelled,499.0
2591,1944,2,2022-02-17,2022-08-16,Cancelled,499.0
2592,1944,2,2022-09-10,2022-11-09,Cancelled,499.0
2593,1945,2,2022-05-11,2022-10-08,Cancelled,499.0
2594,1945,1,2022-11-21,2023-04-20,Cancelled,199.0
2595,1946,1,2019-08-17,2020-05-13,Cancelled,199.0
2596,1946,1,2020-05-19,2021-09-11,Cancelled,199.0
2597,1946,1,2021-10-15,2022-03-14,Cancelled,199.0
2598,1947,1,2020-08-27,2022-01-19,Cancelled,199.0
2599,1947,1,2022-02-21,2022-09-19,Cancelled,199.0
2600,1948,3,2019-10-26,2021-03-19,Cancelled,649.0
2601,1948,3,2021-04-22,,Active,649.0
2602,1949,1,2020-07-23,,Active,199.0
2603,1950,1,2023-07-19,2023-10-17,Cancelled,199.0
2604,1950,2,2023-11-27,2024-07-24,Cancelled,499.0
2605,1951,1,2019-01-15,2019-03-16,Cancelled,199.0
2606,1952,3,2020-06-13,2020-12-10,Cancelled,649.0
2607,1952,1,2021-01-27,2022-09-19,Cancelled,199.0
2608,1953,1,2024-03-06,,Active,199.0
2609,1954,2,2020-02-13,2021-09-05,Cancelled,499.0
2610,1955,1,2023-03-02,2023-04-01,Cancelled,199.0
2611,1955,1,2023-05-22,2024-01-17,Cancelled,199.0
2612,1955,2,2024-02-28,2025-07-22,Cancelled,499.0
2613,1956,2,2025-07-02,2025-11-29,Cancelled,499.0
2614,1957,1,2024-11-05,2025-04-04,Cancelled,199.0
2615,1957,2,2025-04-08,2025-10-05,Cancelled,499.0
2616,1958,1,2019-12-01,2019-12-31,Cancelled,199.0
2617,1959,1,2020-02-08,2021-06-02,Cancelled,199.0
2618,1959,3,2021-06-04,,Active,649.0
2619,1960,3,2024-04-16,2025-03-12,Cancelled,649.0
2620,1961,2,2021-08-06,2022-06-02,Cancelled,499.0
2621,1961,3,2022-07-05,2023-08-29,Cancelled,649.0
2622,1961,2,2023-09-08,2024-01-06,Cancelled,499.0
2623,1962,2,2022-02-15,2023-12-07,Cancelled,499.0
2624,1963,3,2022-07-29,2023-10-22,Cancelled,649.0
2625,1964,1,2023-05-05,2024-03-30,Cancelled,199.0
2626,1964,1,2024-05-04,2025-03-30,Cancelled,199.0
2627,1965,2,2022-05-14,2023-09-06,Cancelled,499.0
2628,1966,1,2019-03-05,2019-10-01,Cancelled,199.0
2629,1966,2,2019-11-29,,Active,499.0
2630,1967,2,2019-09-16,2020-05-13,Cancelled,499.0
2631,1967,1,2020-07-07,,Active,199.0
2632,1968,2,2019-01-01,,Active,499.0
2633,1969,2,2020-12-26,2021-09-22,Cancelled,499.0
2634,1969,1,2021-09-30,,Active,199.0
2635,1970,3,2025-02-15,,Active,649.0
2636,1971,3,2026-04-14,,Active,649.0
2637,1972,3,2022-07-25,2023-08-19,Cancelled,649.0
2638,1972,3,2023-10-02,2025-05-24,Cancelled,649.0
2639,1973,2,2019-03-16,,Active,499.0
2640,1974,2,2019-07-15,2021-04-05,Cancelled,499.0
2641,1975,1,2025-02-09,2025-10-07,Cancelled,199.0
2642,1975,1,2025-11-18,2025-12-18,Cancelled,199.0
2643,1976,3,2021-07-29,2021-10-27,Cancelled,649.0
2644,1977,1,2025-08-10,,Active,199.0
2645,1978,1,2022-10-18,2023-11-12,Cancelled,199.0
2646,1979,1,2025-08-04,,Active,199.0
2647,1980,1,2020-01-06,2020-05-05,Cancelled,199.0
2648,1980,2,2020-05-09,2021-08-02,Cancelled,499.0
2649,1981,3,2025-06-07,2026-05-03,Cancelled,649.0
2650,1982,2,2023-02-04,2023-12-01,Cancelled,499.0
2651,1983,3,2022-04-12,,Active,649.0
2652,1984,1,2022-12-18,2024-01-12,Cancelled,199.0
2653,1985,2,2021-06-14,2022-03-11,Cancelled,499.0
2654,1985,2,2022-05-07,2023-10-29,Cancelled,499.0
2655,1985,1,2023-11-28,2024-08-24,Cancelled,199.0
2656,1986,3,2023-07-09,,Active,649.0
2657,1987,3,2024-10-09,2026-07-01,Cancelled,649.0
2658,1987,3,2026-08-14,,Active,649.0
